M_g6p_c[c],0,0
M_fdp_c[c],0,0
M_g3p_c[c],0,0
M_pep_c[c],0,0
M_lac_L_c[c],0,0
M_gln_L_i[c],0,0
M_glu_L_m[c],0,0
