0: 1195,598,930,895
185: 357,204,1187,979,1154,700
186: 1002,986,1067,990,206,1159
187: 464,713
188: 993,189,169,705,341,168
189: 993,188,341,468,726,209,1003
190: 595,1244,1245,386,586,621
191: 1127,1126,531,211,742,1060
192: 607,1212,1126,891,1213,193
193: 749,1213,365,192,1212,795
194: 174,583,1177,905,1014,175
195: 764,175,589,487,216,1019
196: 767,1024,177,946,503,897,1133
197: 780,1133,946,1135,198,566,423
198: 592,566,1182,1135,197,423,1183
199: 1150,962,794,200,349,673,859
200: 1148,1150,199,685,673,353,832
201: 453,855,355,689,1068,901
202: 1110,1175,184,535,588,223
203: 979,1175,700,588,224,1174
204: 357,185,866,938,700,661
205: 1158,463,866,1321,1320
206: 818,186,1002,1158,1159,580
207: 713,822
208: 977,721,985
209: 1003,726,721,228
210: 1169,1171,1194,1091,505,599
211: 1061,531,1233,1248,191,742
212: 742,389,1060,1196,591,213
213: 591,212,1060,607,1179,1181,339
214: 385,749,215,1041,393,984
215: 795,487,749,764,214,385
216: 1019,508,764,195,758,414
217: 950,508,414,396,236,745
218: 420,780,238,783,394,867
219: 349,1183,423,859,238,788,1265
220: 637,1270,1271,636,221,1272
221: 440,1271,796,220,1272,415
222: 748,796,1068,901,1070,752
223: 588,418,202,535,655,1308
224: 203,588,418,446,1174,808
225: 449,933,454,425,1099,550
226: 864,818,822,435,227
227: 822,435,970
228: 721,824,1000,985,247
229: 640,386,586,1171,1091
230: 1091,640,1279,1169,1093,546
231: 510,1031,1196,591,599,1181
232: 1181,1031,849,339,338,982
233: 393,849,708,234,842,517
234: 984,854,233,393,517,1017
235: 519,1105,593,1291,253,272
236: 530,745,414,217,553,396,1058
237: 525,1040,862,783,394,960
238: 780,423,219,218,788,867
239: 433,859,1265,636,633,1273
240: 1205,637,1272,415,258,601,241
241: 882,1272,527,415,1205,240
242: 655,893,759,1308,243,1192,900
243: 1192,242,759,900,597,736
244: 425,446,808,263,903,799
245: 643,813,1284,1226,264
246: 550,966,813,1284
247: 228,824,985,1279,942,248
248: 368,1093,247,1279,942
249: 947,250,925,955,915,471
250: 249,947,955,391,949,267
251: 269,703,513,951,1274,1275
252: 952,842,517,513,951,1006
253: 957,1199,593,235,1185,272
254: 1290,1059,255,1222,273
255: 1059,960,525,254,1223,273
256: 1223,525,1040,963,1106,379
257: 692,1106,1104,932,716,275
258: 601,637,1270,554,1066,240,967
259: 1260,276,1202,260,973,976
260: 1193,1205,882,1202,259,976
261: 1046,882,1192,1193,278,597
262: 997,900,263,903,991,529
263: 903,808,244,799,262,529
264: 1284,245
265: 469
266: 724,915,471,677,682,918
267: 686,638,947,250,949,369
268: 1274,1275,686,638,750,410
269: 251,951,1274,695,753,754
270: 921,957,372,1184,760,287
271: 610,287,1184,600,1241,623,1198
272: 522,711,235,1291,1199,253
273: 612,909,254,255,1223,1222,442
274: 937,943,448,932,716,452
275: 779,718,257,381,1104,716
276: 1260,259,383,973,888,727
277: 976,1260,631,1261,727,1318,293
278: 261,1193,597,1201,1261,1203
279: 1048,736,991,604,1203,388
280: 1012,528,1027,741,853
281: 1226,799,1098,1050,529
282: 1208,1113,283
283: 1113,829,298,1114
284: 369,686,370,750,829,701
285: 936,753,754,340,312,417
286: 1085,1218,610,1219,841,347
287: 610,271,270,1184,1218,760
288: 880,623,1243,289,429,361
289: 766,927,772,1243,288,361
290: 873,909,442,448,772,937
291: 292,779,718,383,888,1232,307
292: 291,779,452,617,1232
293: 1319,277,631,1318,660,1172,294
294: 1319,293,660,1172,472
295: 309,294,472,908,587
296: 432,1164,804,728,581,1165
297: 676,390,614,1224,821
298: 829,699,701,1114,337
299: 833,340,750,410,699,701
300: 312,417,1218,760,1084,1085
301: 906,484,841,347,314
302: 1037,429,880,774,840,852
303: 868,880,361,603,1037,1207
304: 873,937,766,877,603,397
305: 877,399,397,664,1206,1049
306: 1232,1230,402,307,557,1115
307: 402,291,888,306,1232,405
308: 405,402,904,679,669,477
309: 295,581,656,1311,310
310: 581,656,311
311: 581,1165,310,481
312: 300,417,936,285,731,1084
313: 871,731,1084,940,543
314: 347,774,301,315,965,787
315: 774,314,852,965,450,969
316: 1207,868,1206,470,1029,720
317: 733,981,851,497
318: 1112,733,473,317,981
319: 497,329,328,1001
320: 1009,502,329
321: 421,477,894,755,771,1264
322: 1013,771,1264,632,1262
323: 965,787,1018,486
324: 1022,450,969,791,797
325: 649
326: 961,819,492,1025,797
327: 649,1296,1035,851,1297
328: 497,319,1297,1001
329: 320,502,1038,1001
332: 751,790,1034,941,343
333: 
334: 865,147,986,680,1002
335: 688,79,704,1134,99,1118
336: 20,1094,34,693,956,445
337: 1114,436
338: 1031,232,391,982,949,703
339: 849,708,591,213,1179,232,1181
340: 833,299,410,753,936,285
341: 466,705,735,188,189,468
342: 375,830,1124,975,978,926
343: 941,451
344: 678,756,1315,132,1128,112,1317
345: 763,658,133,789,153,814,173
346: 531,565,491,770,564,1127
347: 286,1219,841,774,840,314
348: 784
349: 219,1183,794,199,673,859,1265
350: 549,846,775,836,14
351: 734,574,844
352: 371,6,844,812,17
353: 832,200,673,440,433,1271
354: 458,968,53,980,356,358
355: 855,685,180,453,181,201
356: 54,53,354,1108,358,1149
357: 204,185,578,1187,166,866
358: 1302,354,861,980,356,54,987
359: 892,1007,362,872,40
360: 876,134,690,789,684,154,1288
361: 289,766,880,288,603,303
362: 872,38,359,37,611,881
363: 1051,998,627,1266,885,634
364: 690,889,366,876,135,696
365: 1213,883,174,1014,193,795
366: 1143,115,889,364,135,1142
367: 117,1316,138,666,907,709,512
368: 248,1093,912,945,717,724
369: 918,686,267,370,284
370: 918,369,284,1113,829
371: 352,919,7,17,922
372: 754,695,921,270,417,760
373: 7,922,501,911,1235,618
374: 36,924,461,1117,22,560
375: 81,837,101,830,342,1124
376: 1222,522,711,612,1030,927
377: 992,10,810,24,805,929
378: 895,930,1,817,478,761
379: 442,1223,256,1106,448,932
380: 1257,2,715,934,13,3
381: 1104,554,967,718,275,973
382: 1159,580,713,822,207
383: 973,779,718,276,291,888
384: 168
385: 214,215,764,758,984,1047
386: 1244,190,714,586,1278,229
387: 541,1081,606,1080,931,28
388: 604,1048,279,1173,1012
389: 730,1248,1016,212,742,1194,1196
390: 614,1050,1226,281,1027
391: 510,1031,955,338,250,949
392: 852,1037,868,455,969,961
393: 233,1041,214,708,234,984
394: 783,218,1043,867,1040,237
395: 996,1045,462
396: 553,758,414,217,1047,1103,236
397: 603,304,877,305,1207,1206
398: 1161,1289,662,884,905,176
399: 617,943,877,1230,305,664
400: 567,118,1116,138,666,687
401: 722,83,102,668,1168,563
402: 307,306,308,405,1115,669
403: 811,1313,155,156,1024,177
404: 775,422,1253,674,1081,541
405: 308,888,727,402,307,679
406: 65,725,769,1214,681,103
407: 975,119,1116,687,120,785
408: 534,1043,1064,1263,963,692
409: 590,694,104,561,1180,498
410: 268,1274,750,753,299,340
411: 51,996,462
412: 590,694,1178,105,125,738
413: 1092,744,743,1256,571,1225
414: 764,216,508,758,217,950,396,236
415: 527,221,748,796,1272,240,241
416: 893,748,752,1309,527,1046
417: 300,312,372,754,285,760
418: 588,223,224,759,1308,808
419: 762,1220,93,55,74,73,1157
420: 218,767,780,1133,778,783
421: 477,904,908,587,321,771
422: 549,1097,26,1253,775,404
423: 198,780,197,219,1183,238
424: 1101,1138,94,1166,683,1167
425: 244,933,446,225,1099,799
426: 538,87,1075,1074,807
427: 816,910,29,30,1021,1015
428: 576,962,834,826,139,179
429: 1198,623,1219,880,288,840,302
430: 1146,1147,16,846,823,496
431: 78,1053,507,1217,608,848
432: 296,1164,333,1165
433: 239,673,859,353,1265,1271,636
434: 863,45,890,31,1073,1055
435: 226,864,227,966
436: 337,731
437: 1134,875,688,1078,540,98
438: 496,793,843,879
439: 757,144,845,124,622,164
440: 855,353,832,1068,1271,221,796
441: 906
442: 379,1223,909,273,448,290
443: 8,20,18,336,856,1234,693
444: 548,1095,653,1304,1307,66
445: 1095,34,917,653
446: 933,1174,224,808,425,244
447: 1028,935,49,672,1034
448: 932,442,379,290,937,274
449: 225,938,661,1321,959,933,454
450: 315,965,969,939,324
451: 941,343
452: 716,779,943,274,292,617
453: 161,181,944,355,201,689
454: 913,959,225,449,550
455: 868,392,1029,961,326,492
456: 994,964,1215,61,712,80
457: 966,1284
458: 21,35,1117,968,354
459: 208,985
460: 1186,594,523,1132,1033,989
461: 1119,805,992,924,374,560
462: 411,395
463: 680,166,866,1158,205
464: 691,1067,990,187
465: 698,929,478,23
466: 341,1087,479,705,735,765
467: 968,53,710,1039,1109
468: 341,735,1189,1003,714
469: 945,717,265
470: 1206,316,733,1049,1029,720,974
471: 915,912,546,925,266
472: 1173,660,294,804,728,295
473: 733,1049,664,557,318,1112
474: 1063,1282,1283,167,737
475: 1009,1115,669,755,739
476: 64,719,1238,62,747,619
477: 421,308,904,669,755,321
478: 24,895,378,929,23
479: 148,544,129,466,765
480: 1026,518,1056,65,722,769
481: 311,1310
482: 782,914,663,84,1036,67
483: 489,120,785,732,652,1300
484: 841,940,543,441,906,301
485: 672,1032,67,85,1120
486: 
487: 795,215,1014,175,764,195
488: 1022,1025,797
489: 483,978,802,120,743,652
490: 57,885,58,1246,75,809,792
491: 814,763,565,173,346,564,172
492: 819,455,1029,720,326,1296
493: 14,823,843,43,1211,910,29
494: 1269,639,108,1267
495: 1052,59,835,1145,1144,697
496: 16,847,823,438,843
497: 319,317,981,1035,851
498: 857,104,988,858,409,694,886
499: 577,1152,569,89,131,878
500: 662,896,136,884,506
501: 793,373,890,920,618
502: 320,1264,1038,1262
503: 897,671,1024,1019,508,196
504: 1136,902,73,800,1137,92
505: 599,1169,210,510,925,955
506: 500,136,884,1313,928,803,156
507: 1053,60,1008,835,431,78
508: 216,1019,503,897,414,217,950
509: 579,113,74,1156,94,1167
510: 231,1031,505,599,955,391
511: 958,948,1005,642,126,1282
512: 709,367,907,999,657,1107,972
513: 951,982,842,703,252,251
514: 1215,1015,1021,1054,1238,994
515: 1107,972,834,1182,178,179
516: 77,76,1144,1078,540,1004
517: 233,234,842,1017,252,1006
518: 1056,747,1011,521,64,1026,480
519: 854,1103,553,1017,1105,593,235
520: 1131,1141,568,838,162,971,1023
521: 537,1306,1011,524,518,1026
522: 272,711,1199,376,600,1030
523: 1242,622,164,1033,1186,460
524: 1306,47,521,782,1026,1057
525: 1040,237,960,255,1223,256
526: 1231,1227,1153,110,1044,130
527: 415,748,416,882,241,1046
528: 997,1050,1048,1027,280,1012
529: 1050,263,799,997,262,281
530: 236,745,862,1059,1058,960
531: 346,1061,770,211,191,1127
532: 134,690,95,114,1062,889
533: 1283,1063,474,691
534: 408,1064,554,1066,692,1104
535: 1070,202,1110,752,1309,223,655
536: 1239,462,69,1237,620
537: 1204,1306,32,46,1011,521
538: 426,343,451,87,1075
539: 142,1092,1077,571,1141,838
540: 1078,516,437,1004,97,98
541: 387,775,404,836,1081,606
542: 626,1250,1082,874
543: 940,1084,1085,484,841
544: 1190,1269,1267,148,479,129
545: 1088,113,954,786,1089,1065
546: 912,230,1169,925
547: 1125,122,1076,1090,143,142
548: 444,956,1095,33,602,1307,654
549: 422,798,1097,4,350,775
550: 246,225,913,454,1099,813
551: 570,683,792,573,1101,1100
552: 1102,811,178,177,946,1135,566
553: 396,1103,236,519,1105,646,1058
554: 1066,534,258,381,1104,967
555: 1039,51,411,52,839
556: 689,944,971,182,183,1111
557: 306,1230,664,1115,473,1112
558: 605,682,918,370,1208,1113
559: 99,1118,118,119,827,1116
560: 38,1119,461,374,36,37
561: 1216,1120,104,1121,1180,409
562: 1217,1210,1122,816,1053,44
563: 1125,102,401,1168,121,122
564: 172,491,346,883,1127,891
565: 152,763,1129,491,770,346
566: 198,592,552,1182,178,1135,197
567: 400,1079,118,1130,1295,666
568: 838,845,164,1131,520,1033
569: 1137,71,1152,499,131,111
570: 551,1101,1100,95,1062,1139
571: 1225,1092,413,539,1141,615
572: 96,1143,1294,1142,702,659,137
573: 809,792,1145,551,1100,77
574: 351,773,844,16
575: 675,1042,1149,72,1303,777
576: 962,428,826,1148,159,1150
577: 670,90,1152,828,89,499
578: 1187,594,165,1155,166,357
579: 509,113,74,1157,800,1088
580: 1159,382,206,818,226,822
581: 804,1165,310,311
582: 88,1276,639,128,1162,1160
583: 174,194,173,898,1161,1163,905
584: 56,1255,1254,1156,94,1166
585: 1076,1170,681,103,988,858,123
586: 621,1016,190,386,229,1171
587: 908,904,1172,294,421
588: 418,223,202,1175,203,224
589: 671,1177,1176,175,195,1019
590: 409,694,1180,870,412,105
591: 213,212,1196,231,1181,339
592: 198,566,1182,179,794,1183
593: 1006,1017,519,235,1185,253
594: 1186,460,165,989,578,1187
595: 1244,190,149,170,1249,1245
596: 740,109,1267,544,1190,1191
597: 736,261,243,1192,278,1203
598: 1197,930
599: 505,1194,1196,210,510,231
600: 1030,1199,522,1184,271,1241
601: 258,637,1205,240,967,1202
602: 33,1200,548,1204,47,1307,654
603: 397,766,304,361,303,1207
604: 1203,1201,279,1319,1173,660,388
605: 558,265,677,682
606: 1123,836,541,387,1211,28
607: 192,1212,1126,1060,213,1179
608: 1217,431,61,848,79,712
609: 85,1216,84,725,1214,857
610: 271,287,1218,286,1219,1198
611: 628,983,37,362,995,881
612: 909,273,376,1222,927,772
613: 1129,150,1229,616,1061,770
614: 390,1226,643,1224
615: 1140,571,1225,1141,162,161
616: 625,150,613,1188,1061,1233
617: 399,943,452,292,1232,1230
618: 373,1235,890,923,31
619: 1238,994,964,476,719,1236
620: 670,1151,1071,536,1239
621: 586,1016,190,1245,171,730
622: 1240,124,439,164,1242,523
623: 1241,271,1243,429,1198,288
624: 1247,872,881,57,56,1254,1246
625: 616,1249,1188,1245,171,1233
626: 542,1251,1162,635,1250
627: 41,1252,39,998,363,1266
628: 611,995,881,1221,1255,56
629: 160,1228,1258,1301,159,180
630: 1259,348,2,1096
631: 1201,1261,277,1318,1319,293
632: 1262
633: 1064,1263,788,1265,239,1273
634: 58,363,1266,1268,885,1010
635: 1250,1162,1160,1269,148
636: 1271,433,239,1273,1270,220
637: 1270,220,1272,1066,258,601,240
638: 686,267,949,268,1275
639: 88,1277,1069,582,494
640: 229,824,1278,1279,230,1091
641: 1287,644,1281,147,1280,865
642: 107,958,511,1282,1283
643: 245,1226,1224,1285
644: 768,738,1286,126,641,1287,1281
645: 154,1288,153,1289,898,1161
646: 1105,553,1059,1058,1291,1290
647: 116,1294,1079,1295,659,1314,117
648: 163,1132,989,1292,1293,1154
649: 327,325,1297
650: 1299,1298,130,1231,150,1188
651: 762,54,1302,1149,1303
652: 1258,1300,489,483,743,732,1256
653: 1304,48
654: 1307,914,602,548,47,782
655: 242,1309,535,223,893,1308
656: 1311,310,776,1310
657: 907,512,157,1312,1107,1102
658: 763,345,112,133,1317,814
659: 1314,137,572,1294,647,702
660: 1173,604,1319,293,294,472
661: 1321,204,866,938,959,449
662: 896,500,135,696,1289,398,884
663: 914,66,1305,49,482,1032,67
664: 399,1230,305,557,473,1049
665: 87,68,729,1121,1074
666: 138,1295,567,400,117,367
667: 88
668: 1168,722,769,401,681,1170
669: 402,308,1115,475,755
670: 620,1151,1239,91,90,577,1152
671: 589,1176,155,1024,1019,503
672: 1032,1034,485,332,790
673: 859,1150,199,200,349,353,832,433
674: 27,1081,825,1253,404,41
675: 575,1303,93,777,902,73
676: 297,821
677: 682,717,724,266,265,605
678: 1136,92,111,1020,756,132,344
679: 904,1172,727,1318,308,405
680: 463,1155,334,865,166
681: 103,769,406,668,1168,585,1170
682: 677,918,605,558,370
683: 1166,75,792,424,1101,551
684: 789,1089,1065,134,133,360
685: 855,355,1148,180,200,832
686: 267,638,369,268,284,750
687: 820,400,1116,407,138,785
688: 848,875,79,437,1134,335
689: 556,453,944,201,901,1111
690: 134,532,114,889,360,876,364
691: 464
692: 257,963,408,534,1106,1104
693: 956,443,336,856
694: 590,409,498,886,1178,412
695: 951,952,269,921,372,754
696: 1289,876,364,135,1288,662
697: 495,835,78,1144,875,1078
698: 465,23,899,892,1007,39
699: 701,298,833,299,337,436
700: 938,979,204,185,203,1174
701: 699,284,750,829,298
702: 572,135,1142,659,137,896,136
703: 338,982,949,513,1275,251
704: 712,79,80,335,99,746
705: 874,1087,169,466,341
706: 1314,137,1316,136,907,1312,928
707: 1071,52,839,1042,72,1151
708: 849,339,1179,1041,233,393
709: 512,367,138,820,999,972
710: 
711: 522,272,1291,1290,376,1222
712: 704,608,61,456,79,80
713: 187,207
714: 1189,1244,1003,386,1000,1278
715: 1197,784,1,934
716: 257,932,779,275,274,452
717: 945,469,265
718: 779,275,381,967,383,973,291
719: 476,64,619,1236,82,850
720: 974,316,470,1029,492,1296
721: 726,977,228,985
722: 1056,480,82,769,83,401,668
723: 4,1096,5,15,798,1146
724: 266,368,912,717,677
725: 84,1036,1057,65,406,1214,609
726: 384,977,721
727: 1260,276,277,888,1318,405,679
728: 804,1173,388,1012,472,296,1164
729: 1121,1180,1074,870,86
730: 389,171,1248,621,1016,742,1194
731: 936,312,436,871,313
732: 140,158,820,120,785,483,652,1300,139
733: 473,1049,470,318,974,317
734: 806,351
735: 149,765,466,341,468,1189
736: 597,243,900,991,1203,279
737: 167,126,1282,1281,147
738: 768,644,1286,412,105,125,145
739: 894,755,475,1009,320,502
740: 596,109,108,828,89,1267
741: 853,1027,676,297,333
742: 212,1248,211,191,730,389,1060
743: 802,489,413,744,652,1256
744: 1092,413,802,1090,141,743
745: 236,530,217,950,778,862
746: 837,704,80,100,99,827
747: 62,63,1011,476,64,518
748: 222,796,752,527,415,416
749: 193,1212,795,215,1041,214
750: 686,268,284,410,701,299
751: 332,790,343,68,87,665
752: 1309,1070,748,222,535,416
753: 1274,269,410,754,340,285
754: 372,269,695,753,285,417
755: 894,739,669,477,475,321
756: 1136,92,678,786,1315,132,344
757: 988,123,886,144,439,124
758: 764,216,385,414,1047,396
759: 1308,418,242,808,243,900,903
760: 1218,372,270,300,417,287
761: 11,378,817,478
762: 651,1302,869,1220,1303,93,419
763: 658,345,152,1317,565,491,814
764: 195,215,487,216,385,758,414
765: 735,149,479,129,781,466
766: 289,772,873,304,361,603
767: 196,946,897,1133,950,778,420
768: 644,738,1286,105,1005,126
769: 480,65,722,406,668,681
770: 1061,613,1129,565,531,346
771: 321,1311,1264,322,1013
772: 612,909,927,873,290,289,766
773: 15,734,806,351,574
774: 840,347,302,314,315
775: 404,549,422,350,836,541
776: 656,1311,1310
777: 902,71,72,575,675,91
778: 767,950,420,745,862,783
779: 718,275,716,383,452,292,291
780: 1133,197,423,420,218,238
781: 1086,129,1299,149,765,170
782: 482,47,914,654,524,1057,1036
783: 394,778,420,218,862,237
784: 1197,348,715
785: 120,407,687,820,483,732,158
786: 1089,1315,92,1088,545,756
787: 323,965,906,301,314,1018
788: 1265,219,238,867,1263,633
789: 684,133,360,345,153,154
790: 332,751,672,1032,485,1120,68
791: 939,1022,324
792: 75,490,809,683,573,551
793: 501,847,7,17,438
794: 1182,179,962,592,199,349,1183
795: 215,487,1213,365,1014,193,749
796: 748,222,440,1068,221,415
797: 1025,961,326,1022,324
798: 1097,1096,3,723,4,549
799: 425,244,1099,263,1098,529,281
800: 1157,73,579,504,92,1088
801: 919,922,8
802: 926,978,141,489,743,744
803: 1176,176,884,506,155,156
804: 728,472,309,295,581
805: 10,377,992,924,461
806: 734,5,773,15
807: 426,1075,106,953
808: 418,224,446,759,244,263,903
809: 58,490,59,792,573,1145
810: 1195,10,24
811: 403,157,1313,156,552,1102,177
812: 847,574,844,352,16,17
813: 1099,246,550,1098,1226,245
814: 491,763,658,345,153,173,172
815: 1004,96,76,1139,115,1143
816: 427,29,1122,562,44,1015
817: 378,934,11,761,12
818: 206,1158,580,1320,226,864
819: 492,1296,325,327
820: 687,138,785,709,999,732,158
821: 1224,676,297
822: 207,227
823: 846,496,14,493,843
824: 1000,1278,228,640,247,1279
825: 831,25,1253,1252,41,674
826: 139,140,1301,576,428,159
827: 830,119,99,837,746,559
828: 89,90,1069,577,108
829: 298,370,284,1113
830: 119,827,837,375,342,975
831: 12,11,26,825,1253
832: 353,200,855,685,673,440
833: 299,340,699,936,436,731
834: 999,515,972,139,179,428
835: 1008,507,1052,495,78,697
836: 350,775,14,541,606,1211
837: 746,100,81,375,830,827
838: 568,539,845,1077,1141,520
839: 52,555,1109,1108,1042
840: 774,1219,429,1198,347,302
841: 484,286,1085,543,347
842: 982,849,233,517,513,252
843: 823,496,438,493,879,910
844: 351,574
845: 144,1077,439,568,838,164
846: 823,4,1146,430,350,14
847: 812,16,17,496,438,793
848: 875,688,431,78,608,79
849: 339,708,232,233,982,842
850: 82,719,1236,81,83,101
851: 1035,974,317,1296,327
852: 392,774,302,1037,315
853: 741,280,676,432,1164,333
854: 234,984,1047,1103,1017,519
855: 355,685,201,832,440,1068
856: 19,1234,443,693,956,1200,33
857: 1214,1216,609,103,104,858,498
858: 988,103,857,104,585,498
859: 673,199,349,219,1265,433,239
860: 20,8
861: 980,22,36,983,358,987
862: 778,530,745,783,960,237
863: 434,45,879,890,920,30
864: 226,959,1320,913,454,435
865: 334,641,147,1280,1155,680
866: 166,463,357,204,205,661,1321
867: 1043,218,238,788,394,1263
868: 303,1037,316,1207,455,1029
869: 987,995,1302,762,1220,1221
870: 729,1180,590,86,105,1005
871: 313
872: 362,359,40,881,624,1247
873: 290,909,772,937,766,304,877
874: 1087,542,1250,1082,169,705
875: 848,688,78,697,1078,437
876: 360,134,690,364,154,1288,696
877: 937,943,304,399,397,305
878: 1153,89,499,131,109,110
879: 843,920,910,30,863
880: 288,429,361,302,1037,303
881: 362,872,628,611,624,1247,56
882: 241,527,1205,261,1046,1193,260
