2.23,0.03,0.263288886864585,-0.16125,-0.0258333333333334,-4.64095883598835,4.65448545387475,-0.533333333333333,-0.0341666666666667,-0.0508333333333439
2.23,0.0296969696969697,0.263268456121448,-0.16125,-0.0258333333333334,-4.64096320408123,4.65390279995385,-0.533333333333333,-0.0341666666666667,-0.0508333333333439
2.23,0.0293939393939394,0.26324802537833,-0.16125,-0.0258333333333334,-4.64096757217411,4.6533201460329,-0.533333333333333,-0.0341666666666667,-0.0508333333332871
2.23,0.0290909090909091,0.263227594635199,-0.16125,-0.0258333333333334,-4.64097194026699,4.65273749211192,-0.533333333333333,-0.0341666666666667,-0.0508333333332871
2.23,0.0287878787878788,0.263207163892059,-0.16125,-0.0258333333333334,-4.64097630835988,4.65215483819128,-0.533333333333333,-0.0341666666666667,-0.0508333333333439
2.23,0.0284848484848485,0.263186733148942,-0.16125,-0.0258333333333334,-4.64098067645276,4.65157218427034,-0.533333333333333,-0.0341666666666667,-0.0508333333332871
2.23,0.0281818181818182,0.263166302405823,-0.16125,-0.0258333333333334,-4.64098504454563,4.65098953034931,-0.533333333333333,-0.0341666666666667,-0.0508333333332303
2.23,0.0278787878787879,0.263145871662679,-0.16125,-0.0258333333333334,-4.64098941263852,4.65040687642839,-0.533333333333333,-0.0341666666666667,-0.0508333333332303
2.23,0.0275757575757576,0.26312544091955,-0.16125,-0.0258333333333329,-4.6409937807314,4.64982422250769,-0.533333333333333,-0.0341666666666667,-0.0508333333333439
2.23,0.0272727272727273,0.263105010176438,-0.16125,-0.0258333333333329,-4.64099814882428,4.64924156858676,-0.533333333333333,-0.0341666666666667,-0.0508333333333439
2.23,0.026969696969697,0.263084579433304,-0.16125,-0.0258333333333334,-4.64100251691716,4.64865891466582,-0.533333333333333,-0.0341666666666667,-0.0508333333332871
2.23,0.0266666666666667,0.263064148690161,-0.16125,-0.0258333333333334,-4.64100688501004,4.64807626074493,-0.533333333333333,-0.0341666666666667,-0.0508333333332871
2.23,0.0263636363636364,0.263043717947051,-0.16125,-0.0258333333333334,-4.64101125310292,4.64749360682409,-0.533333333333333,-0.0341666666666667,-0.0508333333332871
2.23,0.0260606060606061,0.263023287203916,-0.16125,-0.0258333333333329,-4.6410156211958,4.64691095290318,-0.533333333333333,-0.0341666666666667,-0.0508333333332871
